step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,-0.01,1,2.0
85.0,-0.01,2,8.0
90.0,-0.13,3,19.0
95.0,-0.14999999999999997,4,37.0
100.0,-0.2,4,57.0
105.0,-0.19999999999999996,5,78.0
110.0,-0.2400000000000001,6,105.0
115.0,-0.31999999999999995,8,140.0
120.0,-0.3899999999999999,9,181.0
125.0,-0.44000000000000017,10,228.0
130.0,-0.5,11,279.0
135.0,-0.54,11,334.0
140.0,-0.5699999999999998,12,393.0
145.0,-0.6199999999999997,13,457.0
150.0,-0.6500000000000004,13,522.0
155.0,-0.6500000000000004,15,591.0
160.0,-0.9199999999999999,22,696.0
165.0,-1.0899999999999999,22,806.0
170.0,-1.13,26,926.0
175.0,-1.13,16,786.0
180.0,0.5600000000000005,18,791.0
185.0,0.40999999999999925,19,835.0
190.0,-0.9500000000000002,19,930.0
195.0,-0.9800000000000004,21,1034.0
200.0,-1.049999999999999,22,1142.0
205.0,-1.1300000000000008,25,1262.0
210.0,-1.2299999999999986,27,1391.0
215.0,-1.33,28,1528.0
220.0,-1.33,28,1517.0
225.0,-1.0100000000000016,32,1669.0
230.0,-1.0100000000000016,33,1812.0
235.0,-2.66,38,1997.0
240.0,-1.8499999999999979,42,2199.0
245.0,-2.0199999999999996,48,2420.0
250.0,-2.210000000000001,50,2665.0
255.0,-2.4499999999999993,48,2920.0
260.0,-2.3800000000000026,36,2824.0
265.0,0.07000000000000028,36,2932.0
270.0,-1.3699999999999974,40,3070.0
275.0,-2.1000000000000014,44,3287.0
280.0,-2.1000000000000014,43,3403.0
285.0,-2.950000000000003,50,3638.0
290.0,-2.950000000000003,54,3888.0
295.0,-4.609999999999999,63,4166.0
300.0,-2.9199999999999946,66,4485.0
305.0,-2.9199999999999946,53,4667.0
310.0,-4.290000000000006,54,4836.0
315.0,-1.5599999999999952,55,5092.0
320.0,-2.719999999999999,57,5375.0
325.0,-2.8400000000000034,60,5667.0
330.0,-2.969999999999999,64,5983.0
335.0,-3.1799999999999997,64,6304.0
340.0,-3.230000000000004,69,6639.0
345.0,-3.3799999999999955,72,6993.0
350.0,-3.5900000000000034,75,7367.0
355.0,-3.75,80,7752.0
360.0,-3.8999999999999915,81,8154.0
365.0,-3.8999999999999915,85,8523.0
370.0,-6.910000000000011,89,8923.0
375.0,-4.0,91,9372.0
380.0,-4.489999999999995,92,9846.0
385.0,-7.810000000000002,94,10235.0
390.0,-4.609999999999999,96,10710.0
395.0,-4.609999999999999,100,11192.0
400.0,-8.879999999999995,111,11723.0
405.0,-5.63000000000001,118,12301.0
410.0,-5.63000000000001,108,12800.0
415.0,-9.5,108,13274.0
420.0,-4.329999999999984,112,13764.0
425.0,-5.2900000000000205,117,14324.0
430.0,-5.2900000000000205,121,14584.0
435.0,-7.280000000000001,126,14812.0
440.0,-2.329999999999984,131,15457.0
445.0,-2.329999999999984,139,16097.0
450.0,-11.590000000000003,141,16818.0
455.0,-11.449999999999989,135,17316.0
460.0,-5.450000000000017,138,17925.0
465.0,-6.819999999999993,141,18610.0
470.0,-7.1200000000000045,146,19327.0
475.0,-7.449999999999989,155,20081.0
480.0,-7.8799999999999955,160,20874.0
485.0,-8.170000000000016,166,21697.0
490.0,-8.340000000000003,168,22533.0
495.0,-8.530000000000001,176,23394.0
500.0,-8.870000000000005,181,24286.0
505.0,-9.139999999999986,184,25203.0
510.0,-9.240000000000009,187,26130.0
515.0,-9.5,193,27086.0
520.0,-9.849999999999966,201,28079.0
525.0,-9.849999999999966,208,28944.0
530.0,-16.890000000000043,209,29865.0
535.0,-8.089999999999975,215,30722.0
540.0,-9.28000000000003,226,31753.0
545.0,-9.28000000000003,232,32699.0
550.0,-18.680000000000007,248,33907.0
555.0,-18.680000000000007,254,35092.0
560.0,-21.75,266,36388.0
565.0,-21.75,269,37583.0
570.0,-22.359999999999957,285,38980.0
575.0,-24.730000000000018,290,40276.0
580.0,-13.589999999999975,297,41712.0
585.0,-13.589999999999975,306,43136.0
590.0,-26.439999999999998,310,44679.0
595.0,-26.439999999999998,324,46239.0
600.0,-28.370000000000005,336,47897.0
605.0,-28.370000000000005,326,46685.0
610.0,3.2099999999999795,322,47866.0
615.0,3.2099999999999795,323,49446.0
620.0,-28.70999999999998,317,51052.0
625.0,-0.7300000000000182,297,49816.0
630.0,-0.7300000000000182,295,51138.0
635.0,-24.77000000000004,282,52563.0
640.0,-24.77000000000004,285,53976.0
645.0,-25.539999999999964,292,55427.0
650.0,-25.539999999999964,290,56729.0
655.0,-24.66999999999996,294,58190.0
660.0,-24.66999999999996,308,59662.0
665.0,-26.450000000000045,328,61215.0
670.0,-15.529999999999973,338,62381.0
675.0,-1.009999999999991,331,61647.0
680.0,-1.009999999999991,354,63373.0
685.0,-31.389999999999986,370,65193.0
690.0,-31.389999999999986,380,64346.0
695.0,-2.480000000000018,376,65822.0
700.0,-2.480000000000018,388,67721.0
705.0,-34.129999999999995,412,69734.0
