step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,-0.01,1,2.0
75.0,-0.060000000000000005,2,9.0
80.0,-0.1,2,19.0
85.0,-0.1,2,29.0
90.0,-0.12,3,42.0
95.0,-0.12,2,25.0
100.0,0.08000000000000002,2,35.0
105.0,0.08000000000000002,3,48.0
110.0,-0.24000000000000005,5,69.0
115.0,-0.24000000000000005,6,95.0
120.0,-0.45999999999999996,7,127.0
125.0,-0.3400000000000001,9,169.0
130.0,-0.3400000000000001,6,184.0
135.0,-0.49,6,216.0
140.0,-0.4999999999999998,8,242.0
145.0,-0.4999999999999998,8,278.0
150.0,-0.69,10,323.0
155.0,-0.69,14,387.0
160.0,-1.1200000000000006,15,459.0
165.0,-1.1200000000000006,19,551.0
170.0,-1.5499999999999998,20,647.0
175.0,-1.5499999999999998,16,614.0
180.0,-0.4399999999999995,17,685.0
185.0,-0.71,17,770.0
190.0,-0.8500000000000005,18,858.0
195.0,-0.8799999999999999,19,951.0
200.0,-0.9299999999999997,20,1047.0
205.0,-0.9600000000000009,24,1163.0
210.0,-1.1600000000000001,24,1283.0
215.0,-1.1999999999999993,26,1411.0
220.0,-1.2799999999999994,28,1545.0
225.0,-2.4200000000000017,29,1682.0
230.0,-1.5599999999999987,35,1844.0
235.0,-1.5599999999999987,37,1994.0
240.0,-3.0,40,2189.0
245.0,-3.0,31,2259.0
250.0,-2.1099999999999994,36,2419.0
255.0,-2.1099999999999994,46,2618.0
260.0,-3.4400000000000013,47,2852.0
265.0,-3.4400000000000013,52,3107.0
270.0,-4.43,52,3337.0
275.0,-2.549999999999997,38,3289.0
280.0,-0.20000000000000284,41,3423.0
285.0,-0.20000000000000284,53,3645.0
290.0,-4.399999999999999,61,3943.0
295.0,-4.399999999999999,66,4248.0
300.0,-5.630000000000003,72,4597.0
305.0,-5.630000000000003,54,4747.0
310.0,-4.1299999999999955,52,4808.0
315.0,-0.5500000000000043,53,4988.0
320.0,-1.8699999999999974,59,5260.0
325.0,-1.8699999999999974,63,5533.0
330.0,-4.93,66,5873.0
335.0,-5.32,64,6108.0
340.0,-2.759999999999998,66,6407.0
345.0,-3.3100000000000023,70,6742.0
350.0,-3.5600000000000023,72,7100.0
355.0,-3.6099999999999994,73,7462.0
360.0,-3.6099999999999994,75,7817.0
365.0,-6.569999999999993,82,8208.0
370.0,-6.569999999999993,84,8573.0
375.0,-6.990000000000009,89,9008.0
380.0,-6.990000000000009,88,9397.0
385.0,-7.239999999999995,90,9822.0
390.0,-4.430000000000007,93,10276.0
395.0,-4.579999999999998,96,10748.0
400.0,-4.579999999999998,98,11233.0
405.0,-8.629999999999995,104,11737.0
410.0,-5.040000000000006,117,12292.0
415.0,-5.549999999999997,126,12904.0
420.0,-10.529999999999987,129,13474.0
425.0,-10.529999999999987,125,13991.0
430.0,-10.01000000000002,118,14581.0
435.0,-10.01000000000002,134,15209.0
440.0,-11.469999999999999,151,15942.0
445.0,-11.469999999999999,155,16639.0
450.0,-13.019999999999982,160,17429.0
455.0,-13.019999999999982,164,18227.0
460.0,-14.320000000000022,171,19067.0
465.0,-8.399999999999977,175,19934.0
470.0,-8.670000000000016,182,20836.0
475.0,-15.719999999999999,188,21694.0
480.0,-15.719999999999999,202,22678.0
485.0,-17.909999999999997,213,23720.0
490.0,-10.740000000000009,224,24816.0
495.0,-11.25,230,25954.0
500.0,-11.25,243,27119.0
505.0,-21.159999999999997,256,28373.0
510.0,-21.159999999999997,237,29039.0
515.0,-16.589999999999975,217,29117.0
520.0,-0.6200000000000045,206,29343.0
525.0,-1.2800000000000296,201,30277.0
530.0,-1.2800000000000296,220,31321.0
535.0,-18.599999999999966,243,32483.0
540.0,-11.620000000000005,267,33772.0
545.0,-12.890000000000043,288,35170.0
550.0,-24.899999999999977,306,36568.0
555.0,-24.899999999999977,305,37575.0
560.0,-22.069999999999993,289,38550.0
565.0,-4.8700000000000045,271,39115.0
570.0,-6.160000000000025,260,40094.0
575.0,-6.160000000000025,261,41368.0
580.0,-23.25999999999999,278,42720.0
585.0,-13.879999999999995,300,44172.0
590.0,-15.029999999999973,327,45757.0
595.0,-15.029999999999973,350,47355.0
600.0,-29.210000000000036,372,49175.0
605.0,-29.210000000000036,362,50504.0
610.0,-27.939999999999998,349,51362.0
615.0,-8.579999999999984,333,52253.0
620.0,-8.909999999999968,326,53899.0
625.0,-29.029999999999973,327,55462.0
630.0,-16.370000000000005,344,57137.0
635.0,-16.370000000000005,369,58792.0
640.0,-31.170000000000073,390,60684.0
645.0,-31.170000000000073,414,62696.0
650.0,-36.27999999999997,441,64847.0
655.0,-36.27999999999997,436,66490.0
660.0,-33.85000000000002,426,67849.0
665.0,-11.059999999999945,413,69048.0
670.0,-11.110000000000014,397,69897.0
675.0,-10.740000000000009,386,71764.0
680.0,-10.740000000000009,387,73641.0
685.0,-34.26999999999998,403,75603.0
690.0,-19.620000000000005,421,77681.0
695.0,-32.360000000000014,420,78781.0
700.0,-11.769999999999982,419,80435.0
705.0,-12.530000000000086,414,81611.0
