step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,1,4.0
70.0,-0.04,1,9.0
75.0,-0.049999999999999996,1,14.0
80.0,-0.05000000000000002,1,19.0
85.0,-0.04999999999999999,1,24.0
90.0,-0.04999999999999999,1,29.0
95.0,-0.04999999999999999,2,39.0
100.0,-0.10000000000000003,3,53.0
105.0,-0.14,3,68.0
110.0,-0.15000000000000002,3,83.0
115.0,-0.1499999999999999,4,99.0
120.0,-0.36,6,125.0
125.0,-0.36,6,151.0
130.0,-0.5700000000000001,9,194.0
135.0,-0.5700000000000001,3,57.0
140.0,1.13,5,75.0
145.0,1.13,5,86.0
150.0,-0.28,7,116.0
155.0,-0.28,10,148.0
160.0,-0.57,11,206.0
165.0,-0.3999999999999999,11,199.0
170.0,-0.3999999999999999,13,251.0
175.0,-1.02,14,317.0
180.0,-1.02,17,378.0
185.0,-1.2200000000000002,17,463.0
190.0,-1.2200000000000002,13,452.0
195.0,-0.54,20,540.0
200.0,-0.54,20,640.0
205.0,-1.7400000000000002,22,745.0
210.0,-1.9499999999999993,25,860.0
215.0,-1.9499999999999993,20,910.0
220.0,-1.3499999999999996,22,1012.0
225.0,-1.3499999999999996,26,1136.0
230.0,-2.200000000000001,27,1272.0
235.0,-2.200000000000001,39,1448.0
240.0,-2.99,44,1661.0
245.0,-2.99,27,1715.0
250.0,-2.259999999999998,39,1882.0
255.0,-3.1799999999999997,50,2083.0
260.0,-3.1799999999999997,40,2195.0
265.0,-2.5500000000000007,33,2350.0
270.0,-2.5500000000000007,48,2543.0
275.0,-3.6000000000000014,58,2820.0
280.0,-3.6000000000000014,40,2906.0
285.0,-2.960000000000001,46,3112.0
290.0,-2.960000000000001,66,3409.0
295.0,-4.650000000000002,69,3691.0
300.0,-3.6299999999999955,47,3819.0
305.0,-3.6299999999999955,63,4098.0
310.0,-5.390000000000001,80,4469.0
315.0,-5.390000000000001,69,4633.0
320.0,-4.480000000000004,62,4937.0
325.0,-4.480000000000004,78,5293.0
330.0,-6.169999999999995,96,5743.0
335.0,-6.169999999999995,73,5911.0
340.0,-5.350000000000001,75,6261.0
345.0,-6.980000000000004,98,6707.0
350.0,-6.980000000000004,103,6975.0
355.0,-6.459999999999994,84,7426.0
360.0,-6.459999999999994,93,7864.0
365.0,-8.100000000000009,118,8402.0
370.0,-8.100000000000009,105,7632.0
375.0,3.3300000000000125,89,8102.0
380.0,3.3300000000000125,62,8122.0
385.0,-3.9000000000000057,76,8461.0
390.0,-7.180000000000007,116,8956.0
395.0,-7.180000000000007,130,9214.0
400.0,-7.539999999999992,121,9834.0
405.0,-7.539999999999992,126,10436.0
410.0,-11.040000000000006,139,11104.0
415.0,-11.040000000000006,137,10388.0
420.0,1.740000000000009,138,11068.0
425.0,1.740000000000009,110,11223.0
430.0,-6.990000000000009,106,11754.0
435.0,-9.469999999999999,123,12293.0
440.0,-9.469999999999999,144,11590.0
445.0,1.4000000000000057,147,12324.0
450.0,1.4000000000000057,145,12545.0
455.0,-7.970000000000013,135,13233.0
460.0,-7.970000000000013,128,13846.0
465.0,-11.48999999999998,146,14536.0
470.0,-11.48999999999998,156,14743.0
475.0,-7.670000000000016,175,15586.0
480.0,-15.439999999999998,188,16475.0
485.0,-15.439999999999998,185,15970.0
490.0,-2.289999999999992,185,16883.0
495.0,-2.289999999999992,185,17191.0
500.0,-10.439999999999998,184,18106.0
505.0,-10.439999999999998,187,19005.0
510.0,-16.379999999999995,197,19972.0
515.0,-16.379999999999995,198,20507.0
520.0,-13.090000000000003,217,21546.0
525.0,-12.02000000000001,229,21504.0
530.0,0.7299999999999898,240,21876.0
535.0,0.7299999999999898,251,23045.0
540.0,-21.639999999999986,260,24315.0
545.0,-21.639999999999986,247,24047.0
550.0,-7.280000000000001,239,25241.0
555.0,-7.280000000000001,224,25731.0
560.0,-14.249999999999972,231,26858.0
565.0,-14.249999999999972,242,27944.0
570.0,-19.910000000000025,260,29225.0
575.0,-15.870000000000005,242,29230.0
580.0,0.39999999999997726,233,29724.0
585.0,0.39999999999997726,226,30758.0
590.0,-19.70999999999998,253,31961.0
595.0,-19.70999999999998,266,31563.0
600.0,-6.389999999999986,273,31333.0
605.0,17.129999999999995,271,31198.0
610.0,17.129999999999995,262,31824.0
615.0,-17.03000000000003,262,31937.0
620.0,0.1300000000000523,266,32125.0
625.0,-1.2100000000000364,271,32252.0
630.0,-3.1999999999999886,255,32642.0
635.0,-0.18999999999999773,238,32766.0
640.0,-3.3100000000000023,234,33644.0
645.0,-3.3100000000000023,238,34659.0
650.0,-17.899999999999977,260,35669.0
655.0,-10.100000000000023,294,37085.0
660.0,-9.589999999999975,309,35363.0
665.0,15.17999999999995,316,35187.0
670.0,12.080000000000041,328,34012.0
675.0,10.409999999999968,345,32625.0
680.0,9.420000000000016,341,32090.0
685.0,9.420000000000016,329,33150.0
690.0,-21.860000000000014,302,34105.0
695.0,-2.569999999999993,274,34293.0
700.0,-0.8500000000000227,249,34606.0
705.0,-3.169999999999959,242,34780.0
