step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,-0.03,1,5.0
75.0,-0.03,0,0.0
80.0,0.009999999999999998,1,5.0
85.0,0.009999999999999998,1,10.0
90.0,-0.09,1,15.0
95.0,-0.09,2,24.0
100.0,-0.13,2,34.0
105.0,-0.18,2,44.0
110.0,-0.18,3,58.0
115.0,-0.26999999999999996,5,79.0
120.0,-0.26999999999999996,5,104.0
125.0,-0.44999999999999996,8,134.0
130.0,-0.44999999999999996,6,163.0
135.0,-0.55,8,198.0
140.0,-0.55,8,238.0
145.0,-0.69,10,285.0
150.0,-0.4700000000000002,10,339.0
155.0,-0.7599999999999998,12,373.0
160.0,-0.7599999999999998,15,440.0
165.0,-1.2600000000000002,18,522.0
170.0,-1.2600000000000002,16,592.0
175.0,-1.37,17,673.0
180.0,-1.37,18,762.0
185.0,-1.5599999999999996,20,858.0
190.0,-1.5599999999999996,22,957.0
195.0,-1.7700000000000005,23,1070.0
200.0,-2.09,25,1191.0
205.0,-2.09,24,1224.0
210.0,-1.2699999999999996,23,1276.0
215.0,-0.2900000000000009,30,1380.0
220.0,-0.2900000000000009,26,1499.0
225.0,-2.299999999999999,28,1624.0
230.0,-1.2800000000000011,29,1766.0
235.0,-1.4399999999999977,29,1911.0
240.0,-1.4399999999999977,33,2039.0
245.0,-2.4800000000000004,39,2221.0
250.0,-2.4800000000000004,33,2350.0
255.0,-2.780000000000001,34,2508.0
260.0,-1.5799999999999983,35,2683.0
265.0,-1.75,35,2858.0
270.0,-1.75,41,3046.0
275.0,-1.8800000000000026,42,3256.0
280.0,-2.1000000000000014,42,3466.0
285.0,-3.210000000000001,45,3622.0
290.0,-3.210000000000001,51,3801.0
295.0,-3.8200000000000003,54,4067.0
300.0,-3.8200000000000003,53,4268.0
305.0,-4.149999999999999,53,4498.0
310.0,-2.210000000000001,54,4755.0
315.0,-2.6799999999999997,57,5031.0
320.0,-2.6799999999999997,60,5274.0
325.0,-4.710000000000001,63,5516.0
330.0,-2.4599999999999937,69,5847.0
335.0,-3.3599999999999994,76,6205.0
340.0,-3.3599999999999994,65,6446.0
345.0,-5.299999999999997,69,6716.0
350.0,-2.700000000000003,70,7055.0
355.0,-3.3900000000000006,71,7406.0
360.0,-3.510000000000005,71,7764.0
365.0,-5.409999999999997,79,8026.0
370.0,-5.409999999999997,81,8430.0
375.0,-7.329999999999998,87,8852.0
380.0,-4.3500000000000085,89,9293.0
385.0,-4.3500000000000085,87,9673.0
390.0,-7.329999999999998,92,10117.0
395.0,-7.329999999999998,101,10514.0
400.0,-7.679999999999993,108,11038.0
405.0,-7.679999999999993,114,11575.0
410.0,-9.590000000000003,117,12164.0
415.0,-8.89,103,12512.0
420.0,-3.6099999999999994,104,12929.0
425.0,-4.550000000000011,109,13389.0
430.0,-4.550000000000011,118,13952.0
435.0,-10.389999999999986,127,14572.0
440.0,-10.389999999999986,133,15203.0
445.0,-11.5,141,15887.0
450.0,-11.5,144,16573.0
455.0,-12.509999999999991,149,17311.0
460.0,-12.509999999999991,133,17850.0
465.0,-11.300000000000011,138,18319.0
470.0,-4.689999999999998,144,18943.0
475.0,-6.240000000000009,149,19671.0
480.0,-7.280000000000001,156,20432.0
485.0,-7.609999999999985,161,21224.0
490.0,-7.920000000000016,164,22040.0
495.0,-8.159999999999997,170,22880.0
500.0,-8.400000000000006,174,23741.0
505.0,-8.609999999999985,180,24537.0
510.0,-15.030000000000001,186,25343.0
515.0,-7.939999999999998,193,26231.0
520.0,-7.939999999999998,207,27162.0
525.0,-17.660000000000025,222,28245.0
530.0,-17.660000000000025,226,29309.0
535.0,-19.629999999999995,238,30468.0
540.0,-19.629999999999995,248,31606.0
545.0,-20.889999999999986,257,32875.0
550.0,-20.889999999999986,267,34098.0
555.0,-22.420000000000016,277,35448.0
560.0,-24.529999999999973,285,36836.0
565.0,-24.529999999999973,290,38214.0
570.0,-25.439999999999998,299,39691.0
575.0,-25.439999999999998,309,41189.0
580.0,-27.189999999999998,320,42765.0
585.0,-27.189999999999998,325,44306.0
590.0,-28.189999999999998,335,45957.0
595.0,-28.189999999999998,350,47653.0
600.0,-30.19999999999999,358,49432.0
605.0,-31.52000000000004,368,51173.0
610.0,-31.52000000000004,379,53022.0
615.0,-33.64000000000004,393,54950.0
620.0,-33.64000000000004,395,56857.0
625.0,-34.819999999999936,409,58867.0
630.0,-34.819999999999936,400,57865.0
635.0,-6.110000000000014,394,59838.0
640.0,-6.110000000000014,391,61754.0
645.0,-34.91999999999996,391,63721.0
650.0,-26.540000000000077,366,63972.0
655.0,-2.3600000000000136,351,64881.0
660.0,-2.2299999999999045,337,65204.0
665.0,-2.410000000000082,315,64882.0
670.0,0.40000000000009095,303,64958.0
675.0,-0.2700000000000955,284,65046.0
680.0,-1.67999999999995,275,65346.0
685.0,-4.850000000000023,276,65841.0
690.0,-5.090000000000032,283,66349.0
695.0,-7.289999999999964,288,67189.0
700.0,-10.649999999999977,312,68332.0
705.0,-13.799999999999955,333,69699.0
