step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,1,1.0
80.0,-0.06,2,8.0
85.0,-0.1,2,18.0
90.0,-0.11000000000000001,3,30.0
95.0,-0.14999999999999997,3,45.0
100.0,-0.2,5,67.0
105.0,-0.25,6,93.0
110.0,-0.29999999999999993,7,124.0
115.0,-0.3700000000000001,8,162.0
120.0,-0.46999999999999975,10,211.0
125.0,-0.52,12,265.0
130.0,-0.6000000000000001,12,325.0
135.0,-0.6299999999999999,13,389.0
140.0,-0.6500000000000004,13,454.0
145.0,-0.6499999999999995,13,519.0
150.0,-0.7000000000000002,15,591.0
155.0,-0.79,18,673.0
160.0,-1.0300000000000002,23,781.0
165.0,-1.1999999999999993,25,903.0
170.0,-1.2700000000000014,27,1032.0
175.0,-1.3499999999999996,27,1167.0
180.0,-1.3899999999999988,29,1308.0
185.0,-1.4900000000000002,31,1459.0
190.0,-1.6400000000000006,34,1626.0
195.0,-1.7400000000000002,36,1802.0
200.0,-1.8399999999999999,38,1988.0
205.0,-1.9400000000000013,41,2185.0
210.0,-2.09,42,2395.0
215.0,-2.2399999999999984,48,2625.0
220.0,-2.4499999999999993,51,2873.0
225.0,-2.4499999999999993,39,2466.0
230.0,2.6499999999999986,34,2625.0
235.0,2.6499999999999986,51,2841.0
240.0,-3.969999999999999,63,3140.0
245.0,-3.1400000000000006,69,3472.0
250.0,-3.450000000000003,74,3833.0
255.0,-3.719999999999999,78,4219.0
260.0,-3.9399999999999977,81,4622.0
265.0,-4.060000000000002,82,5031.0
270.0,-4.1299999999999955,84,5450.0
275.0,-4.25,90,5888.0
280.0,-4.490000000000002,95,6354.0
285.0,-4.760000000000005,105,6855.0
290.0,-5.209999999999994,111,7401.0
295.0,-5.570000000000007,115,7971.0
300.0,-5.799999999999997,123,8569.0
305.0,-6.099999999999994,126,9191.0
310.0,-6.290000000000006,129,9830.0
315.0,-6.459999999999994,135,10494.0
320.0,-6.730000000000004,141,11178.0
325.0,-6.989999999999995,146,11897.0
330.0,-7.280000000000001,153,12645.0
335.0,-7.6200000000000045,157,13424.0
340.0,-7.8700000000000045,164,14228.0
345.0,-8.199999999999989,172,15064.0
350.0,-8.490000000000009,176,15937.0
355.0,-8.840000000000003,182,16830.0
360.0,-8.840000000000003,160,16570.0
365.0,-4.349999999999994,139,15491.0
370.0,11.030000000000001,118,14734.0
375.0,9.009999999999991,104,13798.0
380.0,8.26000000000002,96,13149.0
385.0,10.419999999999987,99,12491.0
390.0,3.930000000000007,102,12223.0
395.0,2.6599999999999966,107,12517.0
400.0,2.6599999999999966,95,11389.0
405.0,8.079999999999998,90,9021.0
410.0,23.680000000000007,70,7229.0
415.0,17.919999999999987,74,7590.0
420.0,-6.059999999999988,92,7874.0
425.0,-4.260000000000005,116,8377.0
430.0,-6.290000000000006,139,9029.0
435.0,-7.209999999999994,153,9764.0
440.0,-7.840000000000003,161,10556.0
445.0,-8.099999999999994,167,11372.0
450.0,-8.560000000000002,174,12235.0
455.0,-8.779999999999987,179,13118.0
460.0,-9.080000000000013,186,14033.0
465.0,-9.5,195,14992.0
470.0,-9.830000000000013,198,15978.0
475.0,-10.060000000000002,208,16994.0
480.0,-10.549999999999983,218,18059.0
485.0,-11.140000000000015,232,19187.0
490.0,-11.719999999999999,241,20368.0
495.0,-12.399999999999977,258,21625.0
500.0,-13.070000000000022,267,22941.0
505.0,-13.47999999999999,273,24295.0
510.0,-13.890000000000015,282,25693.0
515.0,-13.890000000000015,279,26219.0
520.0,-16.269999999999982,267,26758.0
525.0,2.430000000000007,256,26598.0
530.0,1.3799999999999955,242,26481.0
535.0,1.079999999999984,225,26400.0
540.0,4.449999999999989,204,25974.0
545.0,1.5600000000000023,197,26228.0
550.0,1.5600000000000023,194,25605.0
555.0,-0.4399999999999977,195,25034.0
560.0,20.28000000000003,192,23163.0
565.0,16.769999999999982,196,22862.0
570.0,16.769999999999982,210,23042.0
575.0,-9.629999999999995,218,24108.0
580.0,-9.629999999999995,194,24576.0
585.0,-13.259999999999991,184,24583.0
590.0,-0.0700000000000216,178,24660.0
595.0,-0.7699999999999818,180,24802.0
600.0,-1.420000000000016,189,25617.0
605.0,-1.6899999999999977,190,24067.0
610.0,15.870000000000005,202,23378.0
615.0,13.02000000000001,215,22297.0
620.0,13.02000000000001,230,22647.0
625.0,-12.730000000000018,241,23838.0
630.0,-12.730000000000018,232,24549.0
635.0,-16.439999999999998,214,25197.0
640.0,-1.9699999999999989,201,25418.0
645.0,-2.5600000000000023,202,25707.0
650.0,-3.2299999999999898,201,26375.0
655.0,-3.2299999999999898,204,26123.0
660.0,-5.509999999999991,217,25046.0
665.0,12.289999999999992,228,24559.0
670.0,10.189999999999998,245,23287.0
675.0,8.449999999999989,254,22447.0
680.0,9.580000000000013,248,23012.0
685.0,9.580000000000013,243,23429.0
690.0,-11.539999999999992,233,24403.0
695.0,-13.990000000000009,211,24525.0
700.0,-0.5300000000000011,197,25064.0
705.0,-0.2599999999999909,201,25108.0
