step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,1,2.0
70.0,-0.05,2,9.0
75.0,-0.05,2,19.0
80.0,-0.18,2,29.0
85.0,-0.18,1,17.0
90.0,0.05000000000000002,2,24.0
95.0,-0.08000000000000002,2,34.0
100.0,-0.09999999999999998,2,44.0
105.0,-0.10000000000000003,3,55.0
110.0,-0.11999999999999994,3,70.0
115.0,-0.16000000000000003,6,93.0
120.0,-0.25,6,123.0
125.0,-0.30000000000000004,7,155.0
130.0,-0.33000000000000007,7,190.0
135.0,-0.34999999999999987,7,225.0
140.0,-0.34999999999999987,8,263.0
145.0,-0.3900000000000001,9,306.0
150.0,-0.43999999999999995,13,362.0
155.0,-0.43999999999999995,11,387.0
160.0,-0.7200000000000002,12,450.0
165.0,-0.6799999999999997,15,470.0
170.0,-0.6799999999999997,15,522.0
175.0,-1.1500000000000004,16,602.0
180.0,-1.1500000000000004,18,690.0
185.0,-1.5599999999999996,21,789.0
190.0,-1.5599999999999996,23,865.0
195.0,-1.620000000000001,26,988.0
200.0,-1.620000000000001,24,1054.0
205.0,-1.6599999999999984,28,1185.0
210.0,-2.460000000000001,30,1330.0
215.0,-2.460000000000001,29,1439.0
220.0,-2.2699999999999996,33,1576.0
225.0,-1.5399999999999991,37,1755.0
230.0,-1.9000000000000021,39,1949.0
235.0,-1.9000000000000021,29,1987.0
240.0,-1.7100000000000009,33,2133.0
245.0,-1.7100000000000009,44,2305.0
250.0,-3.0799999999999983,54,2548.0
255.0,-3.0799999999999983,61,2841.0
260.0,-4.91,62,3150.0
265.0,-3.09,64,3466.0
270.0,-3.1599999999999966,66,3792.0
275.0,-3.260000000000005,73,4143.0
280.0,-3.509999999999998,79,4523.0
285.0,-3.799999999999997,83,4932.0
290.0,-4.090000000000003,88,5356.0
295.0,-4.240000000000002,94,5813.0
300.0,-4.57,93,6289.0
305.0,-3.729999999999997,71,6257.0
310.0,-3.729999999999997,71,6490.0
315.0,-5.329999999999998,87,6891.0
320.0,-5.329999999999998,91,6914.0
325.0,-3.6899999999999977,73,6902.0
330.0,4.239999999999995,62,6527.0
335.0,2.6400000000000006,63,6403.0
340.0,-0.010000000000005116,67,6489.0
345.0,-1.9499999999999886,71,6790.0
350.0,-3.3700000000000045,75,7155.0
355.0,-3.730000000000004,77,7536.0
360.0,-3.8599999999999994,79,7929.0
365.0,-3.950000000000003,82,8330.0
370.0,-4.109999999999999,86,8756.0
375.0,-4.299999999999997,90,9195.0
380.0,-4.480000000000004,92,9651.0
385.0,-4.609999999999999,95,10121.0
390.0,-4.739999999999995,96,10597.0
395.0,-4.810000000000002,99,11088.0
400.0,-4.939999999999998,99,11583.0
405.0,-4.939999999999998,101,11893.0
410.0,-7.099999999999994,115,12438.0
415.0,-7.099999999999994,91,11203.0
420.0,7.929999999999993,85,11632.0
425.0,-5.840000000000003,81,11718.0
430.0,-2.019999999999996,87,12076.0
435.0,-2.019999999999996,94,12360.0
440.0,-6.489999999999995,104,12696.0
445.0,-2.8100000000000023,118,13115.0
450.0,-4.990000000000009,126,13669.0
455.0,-6.239999999999981,131,14303.0
460.0,-6.5400000000000205,131,14958.0
465.0,-6.599999999999994,136,15628.0
470.0,-6.849999999999994,144,16326.0
475.0,-7.189999999999998,149,17056.0
480.0,-7.52000000000001,156,17821.0
485.0,-7.740000000000009,158,18601.0
490.0,-7.909999999999997,162,19401.0
495.0,-8.20999999999998,169,20236.0
500.0,-8.20999999999998,159,19051.0
505.0,5.3799999999999955,153,19817.0
510.0,5.3799999999999955,144,20394.0
515.0,-11.789999999999992,150,20966.0
520.0,-5.590000000000003,163,21730.0
525.0,-5.590000000000003,148,22374.0
530.0,-12.76000000000002,163,22988.0
535.0,-6.139999999999986,173,23677.0
540.0,-6.890000000000015,186,24231.0
545.0,5.439999999999998,175,23308.0
550.0,5.439999999999998,165,24086.0
555.0,-14.289999999999992,158,24821.0
560.0,-6.909999999999997,160,25562.0
565.0,-7.950000000000017,169,26385.0
570.0,-7.950000000000017,163,25154.0
575.0,5.820000000000022,143,24043.0
580.0,28.329999999999984,138,23049.0
585.0,28.329999999999984,129,23633.0
590.0,-11.299999999999983,134,24201.0
595.0,-5.599999999999994,146,24863.0
600.0,-6.8700000000000045,153,25619.0
605.0,-7.659999999999997,168,26424.0
610.0,-8.189999999999998,182,27304.0
615.0,-8.189999999999998,170,26402.0
620.0,1.9300000000000068,174,27261.0
625.0,-10.629999999999995,183,27289.0
630.0,-2.640000000000043,203,27932.0
635.0,-4.279999999999973,210,28367.0
640.0,-5.519999999999982,220,28713.0
645.0,-5.920000000000016,238,29539.0
650.0,-5.920000000000016,235,28857.0
655.0,-2.4499999999999886,223,28218.0
660.0,23.25,215,26348.0
665.0,20.389999999999986,211,24386.0
670.0,18.48999999999998,206,23745.0
675.0,18.48999999999998,212,24489.0
680.0,-15.809999999999974,222,25306.0
685.0,-5.960000000000008,234,26206.0
690.0,-5.960000000000008,231,25997.0
695.0,-7.120000000000033,229,27129.0
700.0,-7.120000000000033,221,28073.0
