step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,0.0,1,2.0
85.0,0.0,2,11.0
90.0,-0.15,2,21.0
95.0,-0.15,2,31.0
100.0,-0.18000000000000002,3,42.0
105.0,-0.18000000000000002,3,57.0
110.0,-0.23999999999999994,3,72.0
115.0,-0.15000000000000002,5,93.0
120.0,-0.21000000000000008,6,124.0
125.0,-0.4899999999999999,6,148.0
130.0,-0.4899999999999999,7,177.0
135.0,-0.5700000000000001,9,217.0
140.0,-0.44999999999999996,9,262.0
145.0,-0.44999999999999996,8,276.0
150.0,-0.4900000000000002,9,320.0
155.0,-0.4900000000000002,12,354.0
160.0,-0.73,15,424.0
165.0,-0.73,17,489.0
170.0,-1.2299999999999995,19,579.0
175.0,-1.6900000000000004,22,680.0
180.0,-1.6900000000000004,18,719.0
185.0,-1.1500000000000004,18,791.0
190.0,-0.7199999999999989,19,882.0
195.0,-0.9500000000000011,20,980.0
200.0,-1.0299999999999994,22,1087.0
205.0,-1.120000000000001,23,1201.0
210.0,-1.1799999999999997,26,1324.0
215.0,-1.2899999999999991,26,1454.0
220.0,-1.3000000000000007,26,1584.0
225.0,-1.3000000000000007,28,1723.0
230.0,-2.539999999999999,35,1887.0
235.0,-2.539999999999999,38,2007.0
240.0,-2.59,43,2209.0
245.0,-2.59,30,2284.0
250.0,-2.3900000000000006,33,2356.0
255.0,-0.7199999999999989,35,2514.0
260.0,-1.5800000000000018,34,2689.0
265.0,-2.879999999999999,35,2837.0
270.0,-1.8599999999999994,42,3030.0
275.0,-2.16,45,3249.0
280.0,-2.16,44,3414.0
285.0,-3.3599999999999994,42,3605.0
290.0,-1.8500000000000014,46,3815.0
295.0,-2.3400000000000034,49,4057.0
300.0,-2.479999999999997,51,4309.0
305.0,-2.6199999999999974,56,4581.0
310.0,-2.8100000000000023,57,4864.0
315.0,-2.8699999999999974,58,5153.0
320.0,-2.9000000000000057,59,5445.0
325.0,-2.9000000000000057,57,5608.0
330.0,-3.979999999999997,65,5915.0
335.0,-3.979999999999997,65,6214.0
340.0,-5.560000000000002,69,6539.0
345.0,-3.269999999999996,73,6896.0
350.0,-3.6200000000000045,78,7276.0
355.0,-3.8400000000000034,78,7666.0
360.0,-3.8999999999999915,78,8056.0
365.0,-3.9099999999999966,81,8454.0
370.0,-4.010000000000005,86,8880.0
375.0,-4.320000000000007,91,9329.0
380.0,-4.320000000000007,66,8178.0
385.0,7.900000000000006,55,8467.0
390.0,-3.5900000000000034,55,8592.0
395.0,-3.5900000000000034,75,8736.0
400.0,-4.489999999999995,101,9182.0
405.0,-4.489999999999995,103,9624.0
410.0,-8.340000000000003,99,10043.0
415.0,-3.6400000000000006,102,10440.0
420.0,-4.420000000000002,107,10936.0
425.0,-5.179999999999993,111,11475.0
430.0,-5.530000000000001,116,12042.0
435.0,-5.530000000000001,117,12594.0
440.0,-10.150000000000006,123,13148.0
445.0,-5.639999999999986,136,13808.0
450.0,-6.680000000000007,138,14496.0
455.0,-6.909999999999997,140,15192.0
460.0,-6.969999999999999,149,15911.0
465.0,-7.300000000000011,155,16676.0
470.0,-7.300000000000011,143,17253.0
475.0,-11.909999999999997,149,17841.0
480.0,-5.8799999999999955,156,18573.0
485.0,-7.319999999999993,163,19374.0
490.0,-8.01000000000002,167,20199.0
495.0,-8.25,174,21060.0
500.0,-8.609999999999985,177,21944.0
505.0,-8.840000000000003,183,22848.0
510.0,-9.039999999999992,186,23770.0
515.0,-9.219999999999999,193,24724.0
520.0,-9.54000000000002,198,25696.0
525.0,-16.80000000000001,205,26545.0
530.0,-9.359999999999957,212,27552.0
535.0,-9.359999999999957,205,26338.0
540.0,3.9799999999999613,199,27335.0
545.0,3.9799999999999613,201,28330.0
550.0,-17.909999999999968,205,29343.0
555.0,-17.909999999999968,192,30162.0
560.0,-16.150000000000034,178,30861.0
565.0,-6.490000000000009,179,31706.0
570.0,-6.490000000000009,199,32616.0
575.0,-16.189999999999998,227,33687.0
580.0,-10.70999999999998,236,34858.0
585.0,-19.00999999999999,226,35650.0
590.0,-8.399999999999977,226,36615.0
595.0,-9.57000000000005,240,37610.0
600.0,-11.099999999999966,253,38723.0
605.0,-12.310000000000002,267,39993.0
610.0,-12.310000000000002,273,38790.0
615.0,1.240000000000009,268,40140.0
620.0,1.240000000000009,266,41426.0
625.0,-23.569999999999993,272,42770.0
630.0,-23.569999999999993,257,41666.0
635.0,3.919999999999959,240,42540.0
640.0,3.919999999999959,234,43660.0
645.0,-20.930000000000007,231,44843.0
650.0,-18.22999999999996,206,45484.0
655.0,-6.140000000000043,191,46288.0
660.0,-6.140000000000043,197,47193.0
665.0,-17.269999999999982,225,48269.0
670.0,-17.269999999999982,232,47022.0
675.0,3.3899999999999864,237,48183.0
680.0,3.3899999999999864,247,49336.0
685.0,-21.00999999999999,262,50617.0
690.0,-21.00999999999999,253,51576.0
695.0,-19.899999999999977,259,52290.0
700.0,-7.139999999999986,254,53090.0
705.0,-8.0,274,54087.0
