step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,-0.05,2,9.0
80.0,-0.09999999999999999,2,19.0
85.0,-0.1,3,30.0
90.0,-0.15000000000000002,4,48.0
95.0,-0.15000000000000002,2,33.0
100.0,0.010000000000000009,3,48.0
105.0,0.010000000000000009,3,63.0
110.0,-0.27,5,83.0
115.0,-0.21999999999999997,6,110.0
120.0,-0.2899999999999999,7,145.0
125.0,-0.3600000000000001,10,192.0
130.0,-0.49,10,242.0
135.0,-0.5,10,292.0
140.0,-0.5,10,325.0
145.0,-0.73,10,375.0
150.0,-0.5,12,429.0
155.0,-0.54,9,487.0
160.0,-0.009999999999999787,13,443.0
165.0,-0.009999999999999787,13,502.0
170.0,-1.1400000000000006,17,576.0
175.0,-0.8499999999999996,18,665.0
180.0,-0.8499999999999996,20,750.0
185.0,-1.6100000000000003,20,850.0
190.0,-1.6100000000000003,18,856.0
195.0,-0.8399999999999999,19,940.0
200.0,-0.8499999999999996,19,1035.0
205.0,-0.9499999999999993,21,1133.0
210.0,-1.0100000000000016,22,1243.0
215.0,-1.0999999999999996,24,1358.0
220.0,-1.17,26,1484.0
225.0,-1.2799999999999994,27,1616.0
230.0,-1.33,28,1752.0
235.0,-1.370000000000001,28,1892.0
240.0,-1.4100000000000001,32,2043.0
245.0,-1.5399999999999991,33,2206.0
250.0,-1.5399999999999991,32,2327.0
255.0,-2.5199999999999996,35,2476.0
260.0,-1.490000000000002,40,2674.0
265.0,-3.1899999999999977,43,2838.0
270.0,-3.1899999999999977,38,2963.0
275.0,-2.789999999999999,42,3156.0
280.0,-2.789999999999999,54,3394.0
285.0,-4.330000000000002,59,3681.0
290.0,-4.330000000000002,60,3963.0
295.0,-5.18,67,4284.0
300.0,-5.18,50,4399.0
305.0,-3.740000000000002,53,4479.0
310.0,-0.7999999999999972,54,4697.0
315.0,-2.1799999999999997,54,4967.0
320.0,-2.700000000000003,57,5244.0
325.0,-2.769999999999996,63,5547.0
330.0,-5.420000000000002,69,5855.0
335.0,-5.420000000000002,75,6137.0
340.0,-5.770000000000003,79,6520.0
345.0,-5.770000000000003,71,6814.0
350.0,-5.979999999999997,75,7113.0
355.0,-2.719999999999999,76,7459.0
360.0,-3.780000000000001,77,7843.0
365.0,-3.780000000000001,78,8125.0
370.0,-5.920000000000002,85,8535.0
375.0,-5.920000000000002,89,8936.0
380.0,-7.329999999999998,90,9372.0
385.0,-7.609999999999999,94,9791.0
390.0,-7.609999999999999,103,10284.0
395.0,-9.030000000000001,107,10814.0
400.0,-5.439999999999998,115,11373.0
405.0,-5.859999999999999,127,11982.0
410.0,-6.430000000000007,136,12643.0
415.0,-6.430000000000007,134,13273.0
420.0,-11.760000000000005,145,13970.0
425.0,-11.760000000000005,130,14397.0
430.0,-9.759999999999991,121,14726.0
435.0,-2.3000000000000114,121,15027.0
440.0,-3.569999999999993,124,15487.0
445.0,-4.740000000000009,128,16007.0
450.0,-5.189999999999998,136,16631.0
455.0,-5.189999999999998,139,17282.0
460.0,-11.769999999999982,146,17999.0
465.0,-7.170000000000016,147,18733.0
470.0,-12.019999999999982,154,19355.0
475.0,-12.019999999999982,165,20154.0
480.0,-14.600000000000023,171,21003.0
485.0,-14.600000000000023,178,21783.0
490.0,-14.809999999999974,190,22704.0
495.0,-14.809999999999974,199,23660.0
500.0,-17.210000000000008,217,24713.0
505.0,-10.689999999999998,225,25818.0
510.0,-11.120000000000005,234,26966.0
515.0,-11.120000000000005,241,28106.0
520.0,-20.620000000000005,259,29360.0
525.0,-23.04000000000002,270,30680.0
530.0,-23.04000000000002,275,31986.0
535.0,-24.21999999999997,286,33402.0
540.0,-24.21999999999997,292,34843.0
545.0,-26.00999999999999,301,36332.0
550.0,-26.00999999999999,292,37239.0
555.0,-20.920000000000016,275,37775.0
560.0,-3.7099999999999795,261,38393.0
565.0,-5.03000000000003,252,39405.0
570.0,-5.03000000000003,252,40627.0
575.0,-22.279999999999973,276,41905.0
580.0,-12.78000000000003,303,43368.0
585.0,-14.629999999999995,329,44959.0
590.0,-15.909999999999968,342,46647.0
595.0,-29.710000000000036,354,48284.0
600.0,-29.710000000000036,356,49511.0
605.0,-26.310000000000002,343,50706.0
610.0,-6.349999999999966,328,51368.0
615.0,-6.740000000000066,313,52057.0
620.0,-6.8599999999999,300,53042.0
625.0,-6.8599999999999,301,54488.0
630.0,-25.450000000000045,325,56050.0
635.0,-16.149999999999977,354,57759.0
640.0,-16.149999999999977,371,59417.0
645.0,-30.769999999999982,397,61342.0
650.0,-30.769999999999982,395,60164.0
655.0,-3.7100000000000364,393,62139.0
660.0,-29.25999999999999,369,62914.0
665.0,-7.6299999999999955,351,64117.0
670.0,-7.830000000000041,333,64821.0
675.0,-7.279999999999973,312,65610.0
680.0,-7.279999999999973,297,67060.0
685.0,-26.0,310,68579.0
690.0,-26.0,325,69992.0
695.0,-26.960000000000036,352,71690.0
700.0,-26.960000000000036,369,73462.0
705.0,-31.720000000000027,396,75375.0
