step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,-0.03,1,4.0
80.0,-0.05,1,9.0
85.0,-0.05,1,14.0
90.0,-0.04999999999999999,2,20.0
95.0,-0.10000000000000003,2,30.0
100.0,-0.09999999999999998,2,40.0
105.0,-0.14,3,55.0
110.0,-0.16999999999999993,4,73.0
115.0,-0.22000000000000008,5,96.0
120.0,-0.2499999999999999,5,121.0
125.0,-0.25,5,146.0
130.0,-0.3400000000000001,8,183.0
135.0,-0.3999999999999999,8,223.0
140.0,-0.3999999999999999,8,263.0
145.0,-0.41000000000000014,9,305.0
150.0,-0.41000000000000014,9,329.0
155.0,-0.6800000000000002,13,390.0
160.0,-0.6800000000000002,16,433.0
165.0,-1.0100000000000002,19,519.0
170.0,-1.0100000000000002,16,557.0
175.0,-1.08,16,637.0
180.0,-0.7999999999999998,16,717.0
185.0,-0.8099999999999996,19,809.0
190.0,-0.9399999999999995,21,906.0
195.0,-0.9900000000000002,21,1011.0
200.0,-1.0500000000000007,22,1117.0
205.0,-1.0700000000000003,24,1230.0
210.0,-1.1499999999999986,25,1354.0
215.0,-1.25,26,1482.0
220.0,-1.290000000000001,26,1612.0
225.0,-1.299999999999999,29,1748.0
230.0,-1.299999999999999,30,1891.0
235.0,-2.530000000000001,34,2056.0
240.0,-2.1799999999999997,38,2147.0
245.0,-2.1799999999999997,35,2276.0
250.0,-2.710000000000001,35,2419.0
255.0,-1.2899999999999991,36,2581.0
260.0,-1.2899999999999991,38,2726.0
265.0,-2.9299999999999997,41,2921.0
270.0,-2.9299999999999997,43,3039.0
275.0,-2.8000000000000007,53,3276.0
280.0,-2.8000000000000007,44,3411.0
285.0,-3.289999999999999,57,3667.0
290.0,-4.410000000000004,59,3911.0
295.0,-4.410000000000004,63,4144.0
300.0,-4.799999999999997,68,4464.0
305.0,-4.799999999999997,58,4627.0
310.0,-4.009999999999998,53,4772.0
315.0,-0.6700000000000017,55,4923.0
320.0,-2.1700000000000017,55,5182.0
325.0,-2.789999999999999,59,5470.0
330.0,-2.789999999999999,66,5746.0
335.0,-5.170000000000002,74,6096.0
340.0,-5.170000000000002,75,6389.0
345.0,-5.759999999999998,81,6795.0
350.0,-5.969999999999999,72,7058.0
355.0,-5.969999999999999,86,7451.0
360.0,-7.290000000000006,90,7895.0
365.0,-7.290000000000006,92,8248.0
370.0,-7.1699999999999875,98,8724.0
375.0,-7.1699999999999875,84,8988.0
380.0,-6.390000000000001,97,9429.0
385.0,-6.390000000000001,105,9853.0
390.0,-7.820000000000007,111,10381.0
395.0,-5.280000000000001,112,10907.0
400.0,-7.549999999999997,97,11063.0
405.0,-1.9899999999999949,95,11401.0
410.0,-3.510000000000005,100,11786.0
415.0,-3.510000000000005,110,12305.0
420.0,-9.61,123,12889.0
425.0,-9.61,133,13497.0
430.0,-11.189999999999998,139,14180.0
435.0,-11.189999999999998,128,14718.0
440.0,-10.780000000000001,127,15348.0
445.0,-10.780000000000001,140,15976.0
450.0,-11.319999999999993,154,16723.0
455.0,-13.26000000000002,160,17462.0
460.0,-13.26000000000002,154,18041.0
465.0,-11.75,140,18575.0
470.0,-3.609999999999985,137,19110.0
475.0,-3.609999999999985,155,19795.0
480.0,-12.730000000000018,171,20613.0
485.0,-12.730000000000018,189,21507.0
490.0,-15.849999999999994,196,22470.0
495.0,-15.849999999999994,202,23414.0
500.0,-17.17999999999998,213,24467.0
505.0,4.009999999999991,198,23211.0
510.0,4.009999999999991,194,24151.0
515.0,-17.25999999999999,198,25135.0
520.0,-17.25999999999999,191,25720.0
525.0,-13.53000000000003,173,26224.0
530.0,-1.089999999999975,157,26675.0
535.0,-1.089999999999975,161,27370.0
540.0,-13.360000000000014,191,28130.0
545.0,-7.899999999999977,227,29164.0
550.0,-10.720000000000027,264,30409.0
555.0,-10.720000000000027,285,31738.0
560.0,-23.389999999999986,304,33232.0
565.0,-27.060000000000002,312,34756.0
570.0,-27.060000000000002,310,33844.0
575.0,-2.990000000000009,293,35327.0
580.0,-2.990000000000009,297,36803.0
585.0,-26.569999999999993,303,38302.0
590.0,-26.569999999999993,279,39077.0
595.0,-18.680000000000007,260,39246.0
600.0,-2.339999999999975,247,39638.0
605.0,-1.830000000000041,223,39719.0
610.0,-0.39999999999997726,218,40593.0
615.0,-0.39999999999997726,221,41547.0
620.0,-18.220000000000027,255,42754.0
625.0,-22.299999999999955,287,44056.0
630.0,-14.670000000000016,325,45569.0
635.0,-17.03000000000003,361,47308.0
640.0,-17.03000000000003,379,46484.0
645.0,-6.579999999999984,376,48353.0
650.0,-6.579999999999984,385,50266.0
655.0,-34.370000000000005,395,52222.0
660.0,-34.370000000000005,379,51568.0
665.0,-8.979999999999961,368,53417.0
670.0,-8.979999999999961,369,55265.0
675.0,-33.25,370,57109.0
680.0,-18.440000000000055,368,58949.0
685.0,-18.399999999999977,363,60783.0
690.0,-23.200000000000045,338,60723.0
695.0,0.7700000000000955,316,61385.0
700.0,0.7699999999999818,302,61417.0
