step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,1,1.0
80.0,-0.05,1,6.0
85.0,-0.05,1,11.0
90.0,-0.04999999999999999,1,16.0
95.0,-0.05000000000000002,1,21.0
100.0,-0.08999999999999997,2,31.0
105.0,-0.10000000000000003,3,42.0
110.0,-0.10000000000000003,5,60.0
115.0,-0.39,6,90.0
120.0,-0.39,7,116.0
125.0,-0.52,7,151.0
130.0,-0.3899999999999999,10,198.0
135.0,-0.4900000000000002,10,248.0
140.0,-0.5,10,298.0
145.0,-0.5,11,351.0
150.0,-0.56,14,414.0
155.0,-0.6899999999999995,18,491.0
160.0,-0.6899999999999995,8,338.0
165.0,0.9699999999999998,14,390.0
170.0,0.9699999999999998,10,312.0
175.0,0.33999999999999986,11,316.0
180.0,-0.040000000000000036,14,380.0
185.0,-0.6399999999999997,14,450.0
190.0,-0.7000000000000002,15,523.0
195.0,-0.7300000000000004,16,599.0
200.0,-0.7599999999999998,18,686.0
205.0,-0.8700000000000001,19,781.0
210.0,-0.9499999999999993,22,883.0
215.0,-1.0200000000000005,23,996.0
220.0,-1.1300000000000008,22,1111.0
225.0,-0.3899999999999988,24,1059.0
230.0,-0.3899999999999988,24,1114.0
235.0,-1.5700000000000003,30,1250.0
240.0,-1.5700000000000003,36,1401.0
245.0,-2.8499999999999996,41,1595.0
250.0,-2.8499999999999996,43,1778.0
255.0,-3.460000000000001,52,2021.0
260.0,-3.460000000000001,29,2041.0
265.0,-2.1799999999999997,28,1969.0
270.0,0.7199999999999989,36,2125.0
275.0,-2.9499999999999993,49,2313.0
280.0,-2.9499999999999993,51,2556.0
285.0,-4.469999999999999,56,2820.0
290.0,-4.469999999999999,45,2932.0
295.0,-3.039999999999999,42,3034.0
300.0,-0.33000000000000185,48,3184.0
305.0,-0.33000000000000185,58,3434.0
310.0,-4.449999999999999,65,3747.0
315.0,-4.449999999999999,48,3903.0
320.0,-4.100000000000001,49,4052.0
325.0,-1.490000000000002,59,4250.0
330.0,-4.43,68,4563.0
335.0,-4.43,71,4872.0
340.0,-5.899999999999999,76,5235.0
345.0,-5.899999999999999,70,5486.0
350.0,-5.359999999999999,66,5746.0
355.0,-1.9099999999999966,69,5975.0
360.0,-2.8700000000000045,71,6308.0
365.0,-2.8700000000000045,77,6583.0
370.0,-5.609999999999992,78,6969.0
375.0,-5.609999999999992,80,7325.0
380.0,-6.650000000000006,84,7750.0
385.0,-6.609999999999999,83,8069.0
390.0,-6.609999999999999,92,8504.0
395.0,-7.980000000000004,96,8975.0
400.0,-7.980000000000004,107,9490.0
405.0,-9.22999999999999,110,10037.0
410.0,-9.22999999999999,117,10592.0
415.0,-10.050000000000011,125,11202.0
420.0,-10.050000000000011,104,11549.0
425.0,-8.36999999999999,98,11761.0
430.0,-2.1200000000000045,103,12108.0
435.0,-3.469999999999999,113,12652.0
440.0,-9.790000000000006,120,13207.0
445.0,-9.790000000000006,128,13835.0
450.0,-11.47999999999999,136,14506.0
455.0,-11.47999999999999,142,15173.0
460.0,-12.27000000000001,147,15901.0
465.0,-12.27000000000001,155,16657.0
470.0,-13.509999999999991,163,17455.0
475.0,-13.509999999999991,171,18270.0
480.0,-14.569999999999993,181,19134.0
485.0,-8.640000000000015,188,20069.0
490.0,-17.0,200,21034.0
495.0,-17.0,196,21648.0
500.0,-13.77000000000001,179,22225.0
505.0,-2.0999999999999943,171,22764.0
510.0,-2.0999999999999943,183,23620.0
515.0,-15.769999999999982,202,24576.0
520.0,-9.969999999999999,226,25660.0
525.0,-9.969999999999999,247,26839.0
530.0,-20.939999999999998,265,28129.0
535.0,-20.939999999999998,248,28955.0
540.0,-18.660000000000025,232,29504.0
545.0,-5.490000000000009,221,30621.0
550.0,-19.689999999999998,229,31702.0
555.0,-19.689999999999998,256,32905.0
560.0,-22.25999999999999,280,34252.0
565.0,-22.25999999999999,304,35683.0
570.0,-26.05000000000001,316,37247.0
575.0,-26.05000000000001,325,38810.0
580.0,-28.359999999999957,337,40472.0
585.0,-28.359999999999957,346,42150.0
590.0,-30.100000000000023,351,43906.0
595.0,-25.730000000000018,330,44554.0
600.0,-6.669999999999959,321,45711.0
605.0,-6.669999999999959,312,47272.0
610.0,-28.370000000000005,323,48872.0
615.0,-28.370000000000005,327,50431.0
620.0,-28.620000000000005,348,52116.0
625.0,-28.620000000000005,372,53875.0
630.0,-31.610000000000014,399,55809.0
635.0,-31.610000000000014,397,57203.0
640.0,-29.529999999999973,390,58051.0
645.0,-8.480000000000018,372,58884.0
650.0,-8.330000000000041,359,59703.0
655.0,-8.18999999999994,347,60471.0
660.0,-7.680000000000064,335,61092.0
665.0,-6.209999999999923,332,62666.0
670.0,-28.49000000000001,356,64297.0
675.0,-28.49000000000001,381,66024.0
680.0,-32.49000000000001,402,67990.0
685.0,-32.49000000000001,427,70022.0
690.0,-37.05000000000007,458,72252.0
695.0,-37.05000000000007,447,73999.0
700.0,-35.49000000000001,430,75384.0
705.0,-12.059999999999945,413,76613.0
