step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,-0.01,1,5.0
75.0,-0.01,2,14.0
80.0,-0.13,2,24.0
85.0,-0.09999999999999998,4,36.0
90.0,-0.12,4,56.0
95.0,-0.20000000000000007,4,76.0
100.0,-0.19999999999999996,6,99.0
105.0,-0.22999999999999998,6,129.0
110.0,-0.30000000000000004,6,159.0
115.0,-0.30000000000000004,7,194.0
120.0,-0.34999999999999987,11,243.0
125.0,-0.4900000000000002,11,298.0
130.0,-0.5499999999999998,12,355.0
135.0,-0.5699999999999998,12,415.0
140.0,-0.6000000000000005,13,480.0
145.0,-0.6499999999999995,9,541.0
150.0,1.2199999999999998,8,366.0
155.0,1.2199999999999998,15,403.0
160.0,-0.9199999999999999,16,482.0
165.0,-0.9199999999999999,18,570.0
170.0,-1.5599999999999996,18,660.0
175.0,-1.5599999999999996,13,648.0
180.0,-0.5500000000000007,15,718.0
185.0,-0.5500000000000007,18,807.0
190.0,-1.46,23,912.0
195.0,-1.9699999999999989,23,1027.0
200.0,-1.9699999999999989,22,1030.0
205.0,-0.9000000000000004,23,1139.0
210.0,-0.9000000000000004,29,1275.0
215.0,-2.3900000000000006,29,1420.0
220.0,-2.3900000000000006,29,1544.0
225.0,-2.4299999999999997,35,1710.0
230.0,-2.4299999999999997,26,1716.0
235.0,-1.4000000000000004,36,1876.0
240.0,-3.16,43,2075.0
245.0,-3.16,37,2210.0
250.0,-2.710000000000001,31,2302.0
255.0,-0.4800000000000004,33,2416.0
260.0,-0.4800000000000004,40,2574.0
265.0,-3.0299999999999976,41,2777.0
270.0,-3.0299999999999976,36,2914.0
275.0,-2.960000000000001,37,3040.0
280.0,-1.2699999999999996,42,3236.0
285.0,-1.2699999999999996,52,3461.0
290.0,-3.84,55,3744.0
295.0,-4.189999999999998,47,3888.0
300.0,-1.9100000000000037,51,4122.0
305.0,-1.9100000000000037,55,4393.0
310.0,-4.939999999999998,60,4683.0
315.0,-4.939999999999998,54,4933.0
320.0,-4.759999999999998,56,5192.0
325.0,-2.6100000000000065,61,5479.0
330.0,-2.6100000000000065,64,5721.0
335.0,-4.849999999999994,73,6065.0
340.0,-4.849999999999994,66,6355.0
345.0,-5.68,74,6709.0
350.0,-6.75,82,7112.0
355.0,-6.75,79,7452.0
360.0,-6.560000000000002,79,7803.0
365.0,-3.3799999999999955,81,8179.0
370.0,-3.950000000000003,83,8584.0
375.0,-3.950000000000003,82,8871.0
380.0,-6.170000000000002,90,9178.0
385.0,-3.0799999999999983,92,9618.0
390.0,-3.0799999999999983,91,10047.0
395.0,-7.960000000000008,99,10521.0
400.0,-7.960000000000008,101,10995.0
405.0,-8.549999999999997,108,11531.0
410.0,-8.849999999999994,99,11952.0
415.0,-4.579999999999998,107,12445.0
420.0,-4.579999999999998,115,12975.0
425.0,-9.950000000000017,128,13586.0
430.0,-9.950000000000017,123,14154.0
435.0,-10.629999999999995,124,14765.0
440.0,-10.629999999999995,115,13464.0
445.0,8.200000000000017,110,14018.0
450.0,8.200000000000017,110,14523.0
455.0,-9.469999999999999,104,15033.0
460.0,-7.3700000000000045,87,15244.0
465.0,-2.3000000000000114,100,15564.0
470.0,-3.969999999999999,123,16010.0
475.0,-6.1699999999999875,137,16641.0
480.0,-6.1699999999999875,140,15441.0
485.0,6.659999999999997,123,14293.0
490.0,28.079999999999984,110,13251.0
495.0,28.079999999999984,115,13775.0
500.0,-9.72999999999999,119,14356.0
505.0,-9.72999999999999,103,14798.0
510.0,-8.949999999999989,106,15178.0
515.0,-3.719999999999999,114,15660.0
520.0,-4.890000000000015,133,16255.0
525.0,-6.329999999999984,155,16978.0
530.0,-7.440000000000026,172,17798.0
535.0,-7.440000000000026,158,16965.0
540.0,1.710000000000008,158,17768.0
545.0,-11.099999999999994,150,18225.0
550.0,-11.099999999999994,144,17397.0
555.0,2.6599999999999966,131,18067.0
560.0,2.6599999999999966,128,18457.0
565.0,-9.049999999999983,129,18875.0
570.0,-2.8000000000000114,140,19271.0
575.0,-4.47999999999999,156,19788.0
580.0,-5.850000000000023,165,20454.0
585.0,-7.619999999999976,186,21334.0
590.0,-7.619999999999976,187,20641.0
595.0,-0.36000000000001364,197,21596.0
600.0,-0.36000000000001364,209,22417.0
605.0,-15.919999999999987,223,23506.0
610.0,-3.3300000000000125,216,22966.0
615.0,-3.3300000000000125,215,23888.0
620.0,-17.849999999999994,216,24964.0
625.0,-17.849999999999994,205,24456.0
630.0,-3.2600000000000193,202,25462.0
635.0,-3.2600000000000193,194,26324.0
640.0,-16.579999999999984,197,27301.0
645.0,-16.579999999999984,186,26736.0
650.0,-2.170000000000016,187,27688.0
655.0,-9.810000000000002,177,27455.0
660.0,4.25,169,27359.0
665.0,3.069999999999993,168,26962.0
670.0,2.2600000000000477,159,26679.0
675.0,3.0600000000000023,158,26478.0
680.0,1.0699999999999932,172,26387.0
685.0,-1.3600000000000136,193,26560.0
690.0,-4.240000000000009,209,26994.0
695.0,-6.610000000000014,234,27749.0
700.0,-9.839999999999975,254,28800.0
