step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,2,2.0
15.0,-0.02,0,0.0
20.0,0.02,1,1.0
25.0,-0.05,1,6.0
30.0,-0.05,0,0.0
35.0,0.05,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,-0.03,1,1.0
60.0,-0.05,3,11.0
65.0,-0.05,1,6.0
70.0,0.009999999999999995,0,0.0
75.0,0.07,0,0.0
80.0,-0.07,4,15.0
85.0,-0.2,4,35.0
90.0,-0.2,1,2.0
95.0,0.25,2,10.0
100.0,-0.17,2,12.0
105.0,0.11,1,9.0
110.0,0.11,6,30.0
115.0,-0.26,3,25.0
120.0,0.25,5,41.0
125.0,0.25,7,74.0
130.0,-0.17,5,85.0
135.0,0.1,8,118.0
140.0,-0.27,13,174.0
145.0,-0.27,8,185.0
150.0,0.15999999999999998,9,227.0
155.0,-0.10999999999999999,8,85.0
160.0,-0.37,6,89.0
165.0,-0.12,4,94.0
170.0,-0.12,10,127.0
175.0,-0.12,2,86.0
180.0,0.18999999999999995,5,98.0
185.0,-0.27,8,86.0
190.0,0.32000000000000006,3,89.0
195.0,-0.18999999999999995,10,120.0
200.0,-0.18999999999999995,17,156.0
205.0,-0.42000000000000015,11,159.0
210.0,0.7400000000000001,12,183.0
215.0,0.7400000000000001,19,260.0
220.0,-0.26,15,302.0
225.0,0.06999999999999995,15,369.0
230.0,-0.31999999999999984,22,461.0
235.0,-0.31999999999999984,17,507.0
240.0,0.029999999999999805,17,581.0
245.0,-0.21999999999999997,8,320.0
250.0,-0.21999999999999997,2,122.0
255.0,0.22999999999999998,5,138.0
260.0,-0.17999999999999994,11,170.0
265.0,-0.56,11,160.0
270.0,0.020000000000000018,3,190.0
275.0,-0.23999999999999977,9,220.0
280.0,-0.23999999999999977,14,265.0
285.0,-0.6200000000000001,15,253.0
290.0,0.43999999999999995,9,264.0
295.0,0.16999999999999993,13,282.0
300.0,0.16999999999999993,19,350.0
305.0,-0.3700000000000001,21,385.0
310.0,0.07000000000000028,18,476.0
315.0,-0.28000000000000025,21,563.0
320.0,-0.69,30,699.0
325.0,-0.69,22,732.0
330.0,0.14000000000000012,18,791.0
335.0,0.16999999999999993,7,477.0
340.0,0.0,10,360.0
345.0,-0.5800000000000001,16,404.0
350.0,-0.5800000000000001,8,368.0
355.0,0.040000000000000036,4,368.0
360.0,-0.040000000000000036,6,379.0
365.0,-0.31000000000000005,12,341.0
370.0,0.25,10,387.0
375.0,-0.1599999999999997,12,417.0
380.0,-0.1599999999999997,17,467.0
385.0,-0.44999999999999973,20,472.0
390.0,0.14999999999999947,17,496.0
395.0,0.43999999999999995,16,560.0
400.0,0.43999999999999995,20,641.0
405.0,-0.36999999999999966,18,646.0
410.0,0.36999999999999966,20,735.0
415.0,-0.3599999999999999,25,852.0
420.0,-0.6100000000000003,28,894.0
425.0,0.22000000000000064,9,573.0
430.0,-0.3100000000000005,12,521.0
435.0,-0.6299999999999999,15,547.0
440.0,-0.28000000000000025,17,594.0
445.0,-0.28000000000000025,16,556.0
450.0,0.03000000000000025,12,605.0
455.0,-0.6699999999999999,17,667.0
460.0,-0.6699999999999999,9,536.0
465.0,1.04,9,570.0
470.0,-0.3799999999999999,18,520.0
475.0,0.5300000000000002,16,590.0
480.0,0.5300000000000002,16,654.0
485.0,-0.3800000000000008,21,635.0
490.0,0.5500000000000007,21,737.0
495.0,0.5500000000000007,23,845.0
500.0,-0.6600000000000001,23,840.0
505.0,0.5899999999999999,21,938.0
510.0,-0.5599999999999996,24,1046.0
515.0,-0.5599999999999996,10,676.0
520.0,0.39999999999999947,11,566.0
525.0,-0.7299999999999995,16,631.0
530.0,-0.7299999999999995,10,491.0
535.0,1.0999999999999996,7,530.0
540.0,-0.5700000000000003,11,463.0
545.0,0.7800000000000002,10,474.0
550.0,0.7800000000000002,11,506.0
555.0,-0.3899999999999997,14,468.0
560.0,0.4399999999999995,18,522.0
565.0,0.4399999999999995,17,600.0
570.0,-0.5999999999999996,19,580.0
575.0,0.41000000000000014,21,676.0
580.0,-0.6699999999999999,27,787.0
585.0,-0.6699999999999999,23,798.0
590.0,0.25,23,901.0
595.0,-0.6600000000000001,28,1025.0
600.0,-0.6600000000000001,22,960.0
605.0,1.0899999999999999,4,551.0
610.0,0.7000000000000002,5,420.0
615.0,-0.20000000000000018,9,361.0
620.0,0.41999999999999993,8,399.0
625.0,0.41999999999999993,9,438.0
630.0,-0.5999999999999996,12,394.0
635.0,0.20999999999999996,11,445.0
640.0,0.20999999999999996,14,496.0
645.0,-0.6500000000000004,15,473.0
650.0,0.16999999999999993,15,532.0
655.0,0.5499999999999998,15,511.0
660.0,-0.27999999999999936,21,595.0
665.0,-0.27999999999999936,16,589.0
670.0,0.5499999999999998,17,665.0
675.0,0.6799999999999997,16,631.0
680.0,0.2400000000000002,17,670.0
685.0,0.16999999999999993,23,774.0
690.0,0.16999999999999993,24,806.0
695.0,0.25,7,471.0
700.0,-0.08999999999999986,11,303.0
705.0,-0.56,14,294.0
710.0,-0.06000000000000005,9,343.0
715.0,-0.6000000000000001,14,406.0
720.0,-0.43999999999999995,12,396.0
725.0,0.09999999999999964,9,431.0
730.0,0.09999999999999964,10,428.0
735.0,-0.09999999999999964,15,416.0
740.0,0.16000000000000014,17,481.0
745.0,0.16000000000000014,21,560.0
750.0,-0.5,21,582.0
755.0,0.08000000000000007,21,671.0
760.0,-0.22000000000000064,20,766.0
765.0,0.4200000000000008,18,759.0
770.0,-0.03000000000000025,22,844.0
775.0,-0.03000000000000025,20,866.0
780.0,0.2999999999999998,22,964.0
785.0,-0.40000000000000036,12,605.0
790.0,-0.40000000000000036,8,436.0
795.0,0.22000000000000064,8,453.0
800.0,-0.16999999999999993,5,467.0
805.0,-0.3000000000000007,10,429.0
810.0,0.1900000000000004,7,463.0
815.0,-0.5,12,518.0
820.0,-0.5,21,591.0
825.0,-0.9400000000000004,24,602.0
830.0,0.35000000000000053,21,632.0
835.0,0.4299999999999997,22,623.0
840.0,0.4299999999999997,26,718.0
845.0,-0.7199999999999998,26,745.0
850.0,0.11000000000000032,22,864.0
855.0,0.08999999999999986,21,918.0
860.0,-0.4800000000000004,27,1037.0
865.0,-0.4800000000000004,25,1052.0
870.0,0.9299999999999997,22,1112.0
875.0,0.07000000000000028,5,749.0
880.0,0.21999999999999975,8,597.0
885.0,0.11000000000000032,6,481.0
890.0,0.08999999999999986,5,476.0
895.0,0.07000000000000028,12,498.0
900.0,0.07000000000000028,11,443.0
905.0,0.2999999999999998,12,415.0
910.0,0.3100000000000005,8,441.0
915.0,-0.25,13,400.0
920.0,0.13999999999999968,15,459.0
925.0,0.2999999999999998,20,471.0
930.0,0.2999999999999998,13,492.0
935.0,0.010000000000000231,17,477.0
940.0,0.4099999999999997,18,550.0
945.0,-0.46999999999999975,23,622.0
950.0,-0.1900000000000004,25,696.0
955.0,-0.22999999999999954,29,829.0
960.0,-0.22999999999999954,29,881.0
965.0,-0.23000000000000043,14,570.0
970.0,-0.16000000000000014,16,534.0
975.0,-0.7899999999999991,17,582.0
980.0,-0.6000000000000005,18,644.0
985.0,-0.6000000000000005,17,625.0
990.0,-0.16999999999999993,17,651.0
995.0,0.11000000000000032,15,651.0
1000.0,-0.040000000000000036,13,641.0
1005.0,-0.03000000000000025,17,678.0
1010.0,-0.03000000000000025,15,653.0
1015.0,0.05999999999999961,14,644.0
1020.0,0.40000000000000036,14,636.0
1025.0,0.41000000000000014,16,647.0
1030.0,0.33000000000000007,15,622.0
1035.0,0.79,19,618.0
1040.0,0.6199999999999997,16,645.0
1045.0,0.33000000000000007,18,677.0
1050.0,0.31999999999999984,20,742.0
1055.0,0.010000000000000231,6,387.0
1060.0,0.2599999999999998,4,268.0
1065.0,0.18000000000000016,3,154.0
1070.0,1.62,7,70.0
1075.0,0.18000000000000005,7,72.0
1080.0,0.29,0,38.0
1085.0,0.30000000000000004,1,23.0
1090.0,0.15,2,17.0
1095.0,0.0,6,33.0
1100.0,0.0,7,42.0
1105.0,0.0,7,71.0
1110.0,0.0,8,105.0
1115.0,0.0,8,145.0
1120.0,0.0,8,185.0
