step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,1,1.0
15.0,-0.01,2,11.0
20.0,-0.1,4,25.0
25.0,-0.14,2,14.0
30.0,0.16999999999999998,2,14.0
35.0,-0.09999999999999999,2,24.0
40.0,-0.12,4,42.0
45.0,-0.2,4,62.0
50.0,-0.21999999999999997,6,90.0
55.0,-0.30000000000000004,6,58.0
60.0,0.5700000000000001,1,46.0
65.0,0.5700000000000001,6,64.0
70.0,-0.24999999999999994,4,45.0
75.0,0.26999999999999996,3,51.0
80.0,0.26999999999999996,7,66.0
85.0,-0.21000000000000002,2,47.0
90.0,0.38,3,21.0
95.0,-0.02999999999999997,6,46.0
100.0,-0.18,5,51.0
105.0,-0.16000000000000003,9,89.0
110.0,-0.39,14,147.0
115.0,-0.5800000000000001,13,161.0
120.0,0.32000000000000006,12,176.0
125.0,0.32000000000000006,7,164.0
130.0,0.19999999999999996,12,187.0
135.0,0.09000000000000008,13,232.0
140.0,0.09000000000000008,8,218.0
145.0,0.30000000000000004,11,258.0
150.0,-0.17000000000000004,15,276.0
155.0,0.14,4,84.0
160.0,0.14,6,100.0
165.0,-0.24,4,83.0
170.0,0.14,3,99.0
175.0,0.14,7,113.0
180.0,-0.2300000000000001,4,101.0
185.0,0.06000000000000005,4,112.0
190.0,-0.30000000000000004,12,147.0
195.0,-0.30000000000000004,9,136.0
200.0,0.13000000000000012,10,170.0
205.0,-0.26,16,240.0
210.0,-0.26,12,207.0
215.0,0.58,14,265.0
220.0,-0.16000000000000003,19,320.0
225.0,0.12,13,378.0
230.0,0.12,19,434.0
235.0,-0.3500000000000001,21,536.0
240.0,-0.3500000000000001,23,624.0
245.0,-0.34999999999999987,7,211.0
250.0,0.030000000000000027,3,164.0
255.0,-0.24,10,202.0
260.0,-0.24,14,241.0
265.0,-0.5899999999999999,8,216.0
270.0,0.08999999999999986,5,239.0
275.0,-0.41000000000000014,12,282.0
280.0,-0.41000000000000014,9,226.0
285.0,0.48,8,256.0
290.0,-0.27,20,297.0
295.0,-0.27,14,293.0
300.0,0.26000000000000023,16,324.0
305.0,0.15999999999999992,24,431.0
310.0,-0.44999999999999996,30,537.0
315.0,-0.41000000000000014,20,620.0
320.0,-0.18000000000000016,25,632.0
325.0,0.1900000000000004,23,751.0
330.0,0.06999999999999984,23,816.0
335.0,-0.040000000000000036,8,498.0
340.0,-0.040000000000000036,7,323.0
345.0,0.040000000000000036,12,253.0
350.0,0.04999999999999982,10,301.0
355.0,-0.23999999999999977,9,320.0
360.0,-0.23999999999999977,10,316.0
365.0,-0.16999999999999993,10,282.0
370.0,0.1499999999999999,9,331.0
375.0,-0.4700000000000002,16,379.0
380.0,-0.48999999999999977,23,455.0
385.0,-0.48999999999999977,21,467.0
390.0,0.009999999999999787,21,537.0
395.0,-0.2200000000000002,18,611.0
400.0,-0.17999999999999972,24,703.0
405.0,-0.17999999999999972,22,720.0
410.0,0.21999999999999975,24,808.0
415.0,-0.22999999999999954,23,884.0
420.0,-0.0600000000000005,23,969.0
425.0,-0.17999999999999972,14,567.0
430.0,0.03000000000000025,12,476.0
435.0,-0.47000000000000064,12,523.0
440.0,-0.47000000000000064,9,535.0
445.0,-0.2599999999999998,11,478.0
450.0,0.25,10,529.0
455.0,-0.41000000000000014,13,573.0
460.0,-0.41000000000000014,10,581.0
465.0,-0.2699999999999996,13,550.0
