step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,1,1.0
15.0,-0.01,0,0.0
20.0,0.01,0,0.0
25.0,0.0,2,2.0
30.0,-0.06,2,12.0
35.0,-0.1,2,22.0
40.0,-0.12000000000000002,4,40.0
45.0,-0.19999999999999996,2,18.0
50.0,0.39,2,11.0
55.0,0.39,5,25.0
60.0,-0.22,1,18.0
65.0,0.13,3,24.0
70.0,0.13,6,42.0
75.0,-0.24,0,22.0
80.0,0.19999999999999998,3,30.0
85.0,-0.22,4,50.0
90.0,-0.22,1,33.0
95.0,0.12,3,40.0
100.0,-0.24000000000000005,8,71.0
105.0,-0.24000000000000005,2,49.0
110.0,0.12000000000000005,6,67.0
115.0,-0.24999999999999994,8,70.0
120.0,0.42999999999999994,4,67.0
125.0,0.42999999999999994,9,97.0
130.0,-0.14,14,157.0
135.0,-0.37,8,165.0
140.0,0.27,11,210.0
145.0,0.27,13,267.0
150.0,-0.30000000000000004,10,286.0
155.0,0.10000000000000009,5,95.0
160.0,-0.3400000000000001,9,121.0
165.0,-0.3400000000000001,2,95.0
170.0,0.16000000000000003,5,103.0
175.0,-0.2599999999999999,9,138.0
180.0,-0.2599999999999999,2,79.0
185.0,0.41999999999999993,5,94.0
190.0,-0.24,7,103.0
195.0,0.19999999999999996,7,107.0
200.0,0.19999999999999996,14,136.0
205.0,-0.19999999999999996,14,164.0
210.0,0.30999999999999994,12,204.0
215.0,0.30999999999999994,19,282.0
220.0,-0.28,16,329.0
225.0,0.29000000000000004,14,378.0
230.0,-0.20999999999999996,24,478.0
235.0,-0.20999999999999996,16,527.0
240.0,0.09999999999999998,19,603.0
245.0,-0.25,11,300.0
250.0,-0.25,3,91.0
255.0,0.21999999999999997,5,110.0
260.0,-0.18999999999999995,9,132.0
265.0,-0.43999999999999995,9,130.0
270.0,0.5299999999999999,1,95.0
275.0,0.5299999999999999,4,104.0
280.0,-0.09999999999999998,4,84.0
285.0,0.15000000000000002,6,112.0
290.0,0.15000000000000002,14,141.0
295.0,-0.28000000000000014,10,151.0
300.0,0.14000000000000012,11,198.0
305.0,-0.3700000000000001,20,275.0
310.0,-0.3700000000000001,17,308.0
315.0,0.10000000000000009,17,382.0
320.0,-0.31000000000000005,25,488.0
325.0,-0.31000000000000005,16,519.0
330.0,0.17999999999999994,22,611.0
335.0,-0.3699999999999999,9,236.0
340.0,0.16999999999999993,6,179.0
345.0,0.16999999999999993,7,203.0
350.0,-0.3899999999999999,11,188.0
355.0,-0.010000000000000009,7,222.0
360.0,-0.010000000000000009,10,239.0
365.0,-0.3600000000000001,10,210.0
370.0,0.2200000000000002,6,245.0
375.0,-0.3700000000000001,16,294.0
380.0,-0.3700000000000001,19,277.0
385.0,0.16000000000000014,13,338.0
390.0,-0.3400000000000003,21,404.0
395.0,-0.6099999999999999,28,528.0
400.0,-0.6099999999999999,22,520.0
405.0,0.3900000000000001,21,611.0
410.0,-0.3799999999999999,25,683.0
415.0,0.23999999999999977,21,748.0
420.0,0.23999999999999977,20,849.0
425.0,-0.3900000000000001,7,470.0
430.0,0.41999999999999993,7,329.0
435.0,0.010000000000000231,6,324.0
440.0,0.010000000000000231,12,356.0
445.0,-0.43000000000000016,11,317.0
450.0,0.16000000000000014,8,324.0
455.0,-0.040000000000000036,8,359.0
460.0,-0.3999999999999999,14,330.0
465.0,0.2599999999999998,12,320.0
