step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,4,7.0
20.0,-0.2,10,48.0
25.0,-0.48000000000000004,12,100.0
30.0,-0.5599999999999999,12,160.0
35.0,-0.6000000000000001,10,179.0
40.0,0.07000000000000006,8,185.0
45.0,0.07000000000000006,8,214.0
50.0,-0.4700000000000002,12,270.0
55.0,-0.5999999999999996,18,350.0
60.0,-0.8400000000000003,18,440.0
65.0,-0.8999999999999999,18,435.0
70.0,-0.3099999999999996,18,525.0
75.0,-0.3099999999999996,14,368.0
80.0,1.2099999999999995,16,440.0
85.0,-1.06,19,423.0
90.0,0.6100000000000003,15,428.0
95.0,0.6100000000000003,16,491.0
100.0,-0.96,26,596.0
105.0,-1.13,27,727.0
110.0,-1.33,30,871.0
115.0,-1.46,32,1025.0
120.0,-1.5600000000000005,29,1050.0
125.0,0.370000000000001,26,1072.0
130.0,0.370000000000001,29,1203.0
135.0,-1.83,36,1367.0
140.0,-1.6400000000000006,34,1429.0
145.0,-0.2400000000000002,30,1477.0
150.0,-2.0,32,1623.0
155.0,-2.0,34,1617.0
160.0,-0.6099999999999994,32,1584.0
165.0,1.7799999999999994,28,1380.0
170.0,1.540000000000001,34,1303.0
175.0,0.16999999999999993,34,1371.0
180.0,0.16999999999999993,30,1151.0
185.0,1.5199999999999996,21,1241.0
190.0,-1.4000000000000004,29,1374.0
195.0,-1.4700000000000006,35,1541.0
200.0,-1.83,40,1741.0
205.0,-2.0199999999999996,44,1950.0
210.0,-2.1499999999999986,44,2170.0
215.0,-2.1999999999999993,48,2399.0
220.0,-2.370000000000001,48,2639.0
225.0,-2.400000000000002,50,2881.0
230.0,-2.5,52,3141.0
235.0,-2.6299999999999955,54,3199.0
240.0,0.4299999999999997,46,3251.0
245.0,0.4299999999999997,34,3039.0
250.0,2.6199999999999974,19,2863.0
255.0,2.0199999999999996,15,2772.0
260.0,2.0199999999999996,22,2852.0
265.0,-1.1099999999999994,34,3004.0
270.0,-1.5199999999999996,42,3026.0
275.0,0.6400000000000006,38,2778.0
280.0,2.889999999999997,30,2681.0
285.0,2.889999999999997,19,2621.0
290.0,1.7600000000000016,11,2290.0
295.0,3.719999999999999,12,2127.0
300.0,3.719999999999999,20,2212.0
305.0,-1.0899999999999999,35,2362.0
310.0,-1.5,42,2341.0
315.0,1.3100000000000023,40,2093.0
320.0,2.049999999999997,36,2137.0
325.0,-2.549999999999997,38,2319.0
330.0,-2.1300000000000026,46,2540.0
335.0,-2.4399999999999977,53,2791.0
340.0,-2.8200000000000003,58,3078.0
345.0,-2.8200000000000003,52,3104.0
350.0,0.8399999999999999,42,2938.0
355.0,0.4399999999999977,32,2956.0
360.0,0.4399999999999977,27,3102.0
365.0,-2.099999999999998,35,3257.0
370.0,-1.5500000000000007,47,3471.0
375.0,-2.1400000000000006,55,3501.0
380.0,0.759999999999998,56,3369.0
385.0,0.980000000000004,49,3428.0
390.0,-3.039999999999999,44,3645.0
395.0,-3.039999999999999,38,3521.0
400.0,0.4199999999999946,38,3411.0
405.0,1.1000000000000014,36,3328.0
410.0,2.1499999999999986,32,3137.0
415.0,2.1300000000000026,34,3088.0
420.0,2.1300000000000026,27,2991.0
425.0,0.3000000000000007,24,2950.0
430.0,0.41000000000000014,24,2800.0
435.0,3.0500000000000007,27,2540.0
440.0,2.169999999999998,26,2454.0
445.0,-0.6899999999999977,26,2523.0
450.0,-0.6899999999999977,28,2326.0
455.0,1.4399999999999977,27,2457.0
460.0,-1.8699999999999974,33,2604.0
465.0,-1.8699999999999974,32,2461.0
470.0,0.7899999999999991,25,2493.0
475.0,0.2699999999999996,22,2366.0
480.0,1.1799999999999997,16,2332.0
485.0,1.1799999999999997,21,2250.0
490.0,0.4499999999999993,21,2206.0
495.0,0.4200000000000017,29,2226.0
500.0,0.029999999999997584,30,2217.0
505.0,0.3000000000000007,26,2248.0
510.0,0.3000000000000007,18,2311.0
515.0,-1.1499999999999986,20,2318.0
520.0,0.14999999999999858,24,2296.0
525.0,-0.129999999999999,23,2332.0
530.0,-0.129999999999999,27,2403.0
535.0,-1.2199999999999989,32,2532.0
540.0,-1.3300000000000018,30,2612.0
545.0,-0.5500000000000007,21,2596.0
550.0,0.2699999999999996,18,2569.0
555.0,0.5600000000000023,19,2574.0
560.0,0.5600000000000023,23,2646.0
565.0,-1.1000000000000014,21,1956.0
570.0,13.15,18,1381.0
575.0,-1.2899999999999991,24,1484.0
580.0,-1.2899999999999991,20,808.0
585.0,6.32,21,904.0
590.0,-1.4300000000000015,28,1025.0
595.0,-1.4300000000000015,27,904.0
600.0,0.6700000000000017,28,1037.0
605.0,-1.33,31,1191.0
610.0,-1.540000000000001,33,1350.0
615.0,-1.5899999999999999,35,1524.0
620.0,-1.7400000000000002,30,1499.0
625.0,1.540000000000001,27,1263.0
630.0,1.5099999999999998,28,1205.0
635.0,-0.41999999999999993,31,1353.0
640.0,-1.540000000000001,31,1319.0
645.0,1.7699999999999996,22,1260.0
650.0,1.7699999999999996,17,1356.0
655.0,-1.3699999999999992,23,1461.0
660.0,-1.0899999999999999,30,1594.0
665.0,-1.4299999999999997,35,1566.0
670.0,1.5199999999999996,29,1363.0
675.0,2.6099999999999994,20,1200.0
680.0,2.6099999999999994,25,1312.0
685.0,-0.9799999999999986,24,1330.0
690.0,0.28999999999999915,25,1356.0
